loc_inst_code,loc_type,x,y,z,width,depth,height,row_num,bay_num,level_num,address_label
A1-00284,A1,2890.0,0.0,1430.0,120.0,650.0,130.0,1,18,12,R01-B018-L12
A1-00285,A1,2890.0,0.0,1560.0,120.0,650.0,130.0,1,18,13,R01-B018-L13
A1-00286,A1,2890.0,0.0,1690.0,120.0,650.0,130.0,1,18,14,R01-B018-L14
A1-00287,A1,2890.0,0.0,1820.0,120.0,650.0,130.0,1,18,15,R01-B018-L15
A1-00288,A1,2890.0,0.0,1950.0,120.0,650.0,130.0,1,18,16,R01-B018-L16
A1-00289,A1,3060.0,0.0,0.0,120.0,650.0,130.0,1,19,1,R01-B019-L01
A1-00290,A1,3060.0,0.0,130.0,120.0,650.0,130.0,1,19,2,R01-B019-L02
A1-00291,A1,3060.0,0.0,260.0,120.0,650.0,130.0,1,19,3,R01-B019-L03
A1-00292,A1,3060.0,0.0,390.0,120.0,650.0,130.0,1,19,4,R01-B019-L04
A1-00293,A1,3060.0,0.0,520.0,120.0,650.0,130.0,1,19,5,R01-B019-L05
A1-00294,A1,3060.0,0.0,650.0,120.0,650.0,130.0,1,19,6,R01-B019-L06
A1-00295,A1,3060.0,0.0,780.0,120.0,650.0,130.0,1,19,7,R01-B019-L07
A1-00296,A1,3060.0,0.0,910.0,120.0,650.0,130.0,1,19,8,R01-B019-L08
A1-00297,A1,3060.0,0.0,1040.0,120.0,650.0,130.0,1,19,9,R01-B019-L09
A1-00298,A1,3060.0,0.0,1170.0,120.0,650.0,130.0,1,19,10,R01-B019-L10
A1-00299,A1,3060.0,0.0,1300.0,120.0,650.0,130.0,1,19,11,R01-B019-L11
A1-00300,A1,3060.0,0.0,1430.0,120.0,650.0,130.0,1,19,12,R01-B019-L12
A1-00301,A1,3060.0,0.0,1560.0,120.0,650.0,130.0,1,19,13,R01-B019-L13
A1-00302,A1,3060.0,0.0,1690.0,120.0,650.0,130.0,1,19,14,R01-B019-L14
A1-00303,A1,3060.0,0.0,1820.0,120.0,650.0,130.0,1,19,15,R01-B019-L15
A1-00304,A1,3060.0,0.0,1950.0,120.0,650.0,130.0,1,19,16,R01-B019-L16
A1-00305,A1,3230.0,0.0,0.0,120.0,650.0,130.0,1,20,1,R01-B020-L01
A1-00306,A1,3230.0,0.0,130.0,120.0,650.0,130.0,1,20,2,R01-B020-L02
A1-00307,A1,3230.0,0.0,260.0,120.0,650.0,130.0,1,20,3,R01-B020-L03
A1-00308,A1,3230.0,0.0,390.0,120.0,650.0,130.0,1,20,4,R01-B020-L04
A1-00309,A1,3230.0,0.0,520.0,120.0,650.0,130.0,1,20,5,R01-B020-L05
A1-00310,A1,3230.0,0.0,650.0,120.0,650.0,130.0,1,20,6,R01-B020-L06
A1-00311,A1,3230.0,0.0,780.0,120.0,650.0,130.0,1,20,7,R01-B020-L07
A1-00312,A1,3230.0,0.0,910.0,120.0,650.0,130.0,1,20,8,R01-B020-L08
A1-00313,A1,3230.0,0.0,1040.0,120.0,650.0,130.0,1,20,9,R01-B020-L09
A1-00314,A1,3230.0,0.0,1170.0,120.0,650.0,130.0,1,20,10,R01-B020-L10
A1-00315,A1,3230.0,0.0,1300.0,120.0,650.0,130.0,1,20,11,R01-B020-L11
A1-00316,A1,3230.0,0.0,1430.0,120.0,650.0,130.0,1,20,12,R01-B020-L12
A1-00317,A1,3230.0,0.0,1560.0,120.0,650.0,130.0,1,20,13,R01-B020-L13
A1-00318,A1,3230.0,0.0,1690.0,120.0,650.0,130.0,1,20,14,R01-B020-L14
A1-00319,A1,3230.0,0.0,1820.0,120.0,650.0,130.0,1,20,15,R01-B020-L15
A1-00320,A1,3230.0,0.0,1950.0,120.0,650.0,130.0,1,20,16,R01-B020-L16
A1-00321,A1,3400.0,0.0,0.0,120.0,650.0,130.0,1,21,1,R01-B021-L01
A1-00322,A1,3400.0,0.0,130.0,120.0,650.0,130.0,1,21,2,R01-B021-L02
A1-00323,A1,3400.0,0.0,260.0,120.0,650.0,130.0,1,21,3,R01-B021-L03
A1-00324,A1,3400.0,0.0,390.0,120.0,650.0,130.0,1,21,4,R01-B021-L04
A1-00325,A1,3400.0,0.0,520.0,120.0,650.0,130.0,1,21,5,R01-B021-L05
A1-00326,A1,3400.0,0.0,650.0,120.0,650.0,130.0,1,21,6,R01-B021-L06
A1-00327,A1,3400.0,0.0,780.0,120.0,650.0,130.0,1,21,7,R01-B021-L07
A1-00328,A1,3400.0,0.0,910.0,120.0,650.0,130.0,1,21,8,R01-B021-L08
A1-00329,A1,3400.0,0.0,1040.0,120.0,650.0,130.0,1,21,9,R01-B021-L09
A1-00330,A1,3400.0,0.0,1170.0,120.0,650.0,130.0,1,21,10,R01-B021-L10
A1-00331,A1,3400.0,0.0,1300.0,120.0,650.0,130.0,1,21,11,R01-B021-L11
A1-00332,A1,3400.0,0.0,1430.0,120.0,650.0,130.0,1,21,12,R01-B021-L12
A1-00333,A1,3400.0,0.0,1560.0,120.0,650.0,130.0,1,21,13,R01-B021-L13
A1-00334,A1,3400.0,0.0,1690.0,120.0,650.0,130.0,1,21,14,R01-B021-L14
A1-00335,A1,3400.0,0.0,1820.0,120.0,650.0,130.0,1,21,15,R01-B021-L15
A1-00336,A1,3400.0,0.0,1950.0,120.0,650.0,130.0,1,21,16,R01-B021-L16
A1-00337,A1,3570.0,0.0,0.0,120.0,650.0,130.0,1,22,1,R01-B022-L01
A1-00338,A1,3570.0,0.0,130.0,120.0,650.0,130.0,1,22,2,R01-B022-L02
A1-00339,A1,3570.0,0.0,260.0,120.0,650.0,130.0,1,22,3,R01-B022-L03
A1-00340,A1,3570.0,0.0,390.0,120.0,650.0,130.0,1,22,4,R01-B022-L04
A1-00341,A1,3570.0,0.0,520.0,120.0,650.0,130.0,1,22,5,R01-B022-L05
A1-00342,A1,3570.0,0.0,650.0,120.0,650.0,130.0,1,22,6,R01-B022-L06
A1-00343,A1,3570.0,0.0,780.0,120.0,650.0,130.0,1,22,7,R01-B022-L07
A1-00344,A1,3570.0,0.0,910.0,120.0,650.0,130.0,1,22,8,R01-B022-L08
A1-00345,A1,3570.0,0.0,1040.0,120.0,650.0,130.0,1,22,9,R01-B022-L09
A1-00346,A1,3570.0,0.0,1170.0,120.0,650.0,130.0,1,22,10,R01-B022-L10
A1-00347,A1,3570.0,0.0,1300.0,120.0,650.0,130.0,1,22,11,R01-B022-L11
A1-00348,A1,3570.0,0.0,1430.0,120.0,650.0,130.0,1,22,12,R01-B022-L12
A1-00349,A1,3570.0,0.0,1560.0,120.0,650.0,130.0,1,22,13,R01-B022-L13
A1-00350,A1,3570.0,0.0,1690.0,120.0,650.0,130.0,1,22,14,R01-B022-L14
A1-00351,A1,3570.0,0.0,1820.0,120.0,650.0,130.0,1,22,15,R01-B022-L15
A1-00352,A1,3570.0,0.0,1950.0,120.0,650.0,130.0,1,22,16,R01-B022-L16
A1-00353,A1,3740.0,0.0,0.0,120.0,650.0,130.0,1,23,1,R01-B023-L01
A1-00354,A1,3740.0,0.0,130.0,120.0,650.0,130.0,1,23,2,R01-B023-L02
A1-00355,A1,3740.0,0.0,260.0,120.0,650.0,130.0,1,23,3,R01-B023-L03
A1-00356,A1,3740.0,0.0,390.0,120.0,650.0,130.0,1,23,4,R01-B023-L04
A1-00357,A1,3740.0,0.0,520.0,120.0,650.0,130.0,1,23,5,R01-B023-L05
A1-00358,A1,3740.0,0.0,650.0,120.0,650.0,130.0,1,23,6,R01-B023-L06
A1-00359,A1,3740.0,0.0,780.0,120.0,650.0,130.0,1,23,7,R01-B023-L07
A1-00360,A1,3740.0,0.0,910.0,120.0,650.0,130.0,1,23,8,R01-B023-L08
A1-00361,A1,3740.0,0.0,1040.0,120.0,650.0,130.0,1,23,9,R01-B023-L09
A1-00362,A1,3740.0,0.0,1170.0,120.0,650.0,130.0,1,23,10,R01-B023-L10
A1-00363,A1,3740.0,0.0,1300.0,120.0,650.0,130.0,1,23,11,R01-B023-L11
A1-00364,A1,3740.0,0.0,1430.0,120.0,650.0,130.0,1,23,12,R01-B023-L12
A1-00365,A1,3740.0,0.0,1560.0,120.0,650.0,130.0,1,23,13,R01-B023-L13
A1-00366,A1,3740.0,0.0,1690.0,120.0,650.0,130.0,1,23,14,R01-B023-L14
A1-00367,A1,3740.0,0.0,1820.0,120.0,650.0,130.0,1,23,15,R01-B023-L15
A1-00368,A1,3740.0,0.0,1950.0,120.0,650.0,130.0,1,23,16,R01-B023-L16
A1-00369,A1,3910.0,0.0,0.0,120.0,650.0,130.0,1,24,1,R01-B024-L01
A1-00370,A1,3910.0,0.0,130.0,120.0,650.0,130.0,1,24,2,R01-B024-L02
A1-00371,A1,3910.0,0.0,260.0,120.0,650.0,130.0,1,24,3,R01-B024-L03
A1-00372,A1,3910.0,0.0,390.0,120.0,650.0,130.0,1,24,4,R01-B024-L04
A1-00373,A1,3910.0,0.0,520.0,120.0,650.0,130.0,1,24,5,R01-B024-L05
A1-00374,A1,3910.0,0.0,650.0,120.0,650.0,130.0,1,24,6,R01-B024-L06
A1-00375,A1,3910.0,0.0,780.0,120.0,650.0,130.0,1,24,7,R01-B024-L07
A1-00376,A1,3910.0,0.0,910.0,120.0,650.0,130.0,1,24,8,R01-B024-L08
A1-00377,A1,3910.0,0.0,1040.0,120.0,650.0,130.0,1,24,9,R01-B024-L09
A1-00378,A1,3910.0,0.0,1170.0,120.0,650.0,130.0,1,24,10,R01-B024-L10
A1-00379,A1,3910.0,0.0,1300.0,120.0,650.0,130.0,1,24,11,R01-B024-L11
A1-00380,A1,3910.0,0.0,1430.0,120.0,650.0,130.0,1,24,12,R01-B024-L12
A1-00381,A1,3910.0,0.0,1560.0,120.0,650.0,130.0,1,24,13,R01-B024-L13
A1-00382,A1,3910.0,0.0,1690.0,120.0,650.0,130.0,1,24,14,R01-B024-L14
A1-00383,A1,3910.0,0.0,1820.0,120.0,650.0,130.0,1,24,15,R01-B024-L15
A1-00384,A1,3910.0,0.0,1950.0,120.0,650.0,130.0,1,24,16,R01-B024-L16
A1-00385,A1,4080.0,0.0,0.0,120.0,650.0,130.0,1,25,1,R01-B025-L01
A1-00386,A1,4080.0,0.0,130.0,120.0,650.0,130.0,1,25,2,R01-B025-L02
A1-00387,A1,4080.0,0.0,260.0,120.0,650.0,130.0,1,25,3,R01-B025-L03
A1-00388,A1,4080.0,0.0,390.0,120.0,650.0,130.0,1,25,4,R01-B025-L04
A1-00389,A1,4080.0,0.0,520.0,120.0,650.0,130.0,1,25,5,R01-B025-L05
A1-00390,A1,4080.0,0.0,650.0,120.0,650.0,130.0,1,25,6,R01-B025-L06
A1-00391,A1,4080.0,0.0,780.0,120.0,650.0,130.0,1,25,7,R01-B025-L07
A1-00392,A1,4080.0,0.0,910.0,120.0,650.0,130.0,1,25,8,R01-B025-L08
A1-00393,A1,4080.0,0.0,1040.0,120.0,650.0,130.0,1,25,9,R01-B025-L09
A1-00394,A1,4080.0,0.0,1170.0,120.0,650.0,130.0,1,25,10,R01-B025-L10
A1-00395,A1,4080.0,0.0,1300.0,120.0,650.0,130.0,1,25,11,R01-B025-L11
A1-00396,A1,4080.0,0.0,1430.0,120.0,650.0,130.0,1,25,12,R01-B025-L12
A1-00397,A1,4080.0,0.0,1560.0,120.0,650.0,130.0,1,25,13,R01-B025-L13
A1-00398,A1,4080.0,0.0,1690.0,120.0,650.0,130.0,1,25,14,R01-B025-L14
A1-00399,A1,4080.0,0.0,1820.0,120.0,650.0,130.0,1,25,15,R01-B025-L15
A1-00400,A1,4080.0,0.0,1950.0,120.0,650.0,130.0,1,25,16,R01-B025-L16
A1-00401,A1,4250.0,0.0,0.0,120.0,650.0,130.0,1,26,1,R01-B026-L01
A1-00402,A1,4250.0,0.0,130.0,120.0,650.0,130.0,1,26,2,R01-B026-L02
A1-00403,A1,4250.0,0.0,260.0,120.0,650.0,130.0,1,26,3,R01-B026-L03
A1-00404,A1,4250.0,0.0,390.0,120.0,650.0,130.0,1,26,4,R01-B026-L04
A1-00405,A1,4250.0,0.0,520.0,120.0,650.0,130.0,1,26,5,R01-B026-L05
A1-00406,A1,4250.0,0.0,650.0,120.0,650.0,130.0,1,26,6,R01-B026-L06
A1-00407,A1,4250.0,0.0,780.0,120.0,650.0,130.0,1,26,7,R01-B026-L07
A1-00408,A1,4250.0,0.0,910.0,120.0,650.0,130.0,1,26,8,R01-B026-L08
A1-00409,A1,4250.0,0.0,1040.0,120.0,650.0,130.0,1,26,9,R01-B026-L09
A1-00410,A1,4250.0,0.0,1170.0,120.0,650.0,130.0,1,26,10,R01-B026-L10
A1-00411,A1,4250.0,0.0,1300.0,120.0,650.0,130.0,1,26,11,R01-B026-L11
A1-00412,A1,4250.0,0.0,1430.0,120.0,650.0,130.0,1,26,12,R01-B026-L12
A1-00413,A1,4250.0,0.0,1560.0,120.0,650.0,130.0,1,26,13,R01-B026-L13
A1-00414,A1,4250.0,0.0,1690.0,120.0,650.0,130.0,1,26,14,R01-B026-L14
A1-00415,A1,4250.0,0.0,1820.0,120.0,650.0,130.0,1,26,15,R01-B026-L15
A1-00416,A1,4250.0,0.0,1950.0,120.0,650.0,130.0,1,26,16,R01-B026-L16
A1-00417,A1,4420.0,0.0,0.0,120.0,650.0,130.0,1,27,1,R01-B027-L01
A1-00418,A1,4420.0,0.0,130.0,120.0,650.0,130.0,1,27,2,R01-B027-L02
A1-00419,A1,4420.0,0.0,260.0,120.0,650.0,130.0,1,27,3,R01-B027-L03
A1-00420,A1,4420.0,0.0,390.0,120.0,650.0,130.0,1,27,4,R01-B027-L04
A1-00421,A1,4420.0,0.0,520.0,120.0,650.0,130.0,1,27,5,R01-B027-L05
A1-00422,A1,4420.0,0.0,650.0,120.0,650.0,130.0,1,27,6,R01-B027-L06
A1-00423,A1,4420.0,0.0,780.0,120.0,650.0,130.0,1,27,7,R01-B027-L07
A1-00424,A1,4420.0,0.0,910.0,120.0,650.0,130.0,1,27,8,R01-B027-L08
A1-00425,A1,4420.0,0.0,1040.0,120.0,650.0,130.0,1,27,9,R01-B027-L09
A1-00426,A1,4420.0,0.0,1170.0,120.0,650.0,130.0,1,27,10,R01-B027-L10
A1-00427,A1,4420.0,0.0,1300.0,120.0,650.0,130.0,1,27,11,R01-B027-L11
A1-00428,A1,4420.0,0.0,1430.0,120.0,650.0,130.0,1,27,12,R01-B027-L12
A1-00429,A1,4420.0,0.0,1560.0,120.0,650.0,130.0,1,27,13,R01-B027-L13
A1-00430,A1,4420.0,0.0,1690.0,120.0,650.0,130.0,1,27,14,R01-B027-L14
A1-00431,A1,4420.0,0.0,1820.0,120.0,650.0,130.0,1,27,15,R01-B027-L15
A1-00432,A1,4420.0,0.0,1950.0,120.0,650.0,130.0,1,27,16,R01-B027-L16
A1-00433,A1,4590.0,0.0,0.0,120.0,650.0,130.0,1,28,1,R01-B028-L01
A1-00434,A1,4590.0,0.0,130.0,120.0,650.0,130.0,1,28,2,R01-B028-L02
A1-00435,A1,4590.0,0.0,260.0,120.0,650.0,130.0,1,28,3,R01-B028-L03
A1-00436,A1,4590.0,0.0,390.0,120.0,650.0,130.0,1,28,4,R01-B028-L04
A1-00437,A1,4590.0,0.0,520.0,120.0,650.0,130.0,1,28,5,R01-B028-L05
A1-00438,A1,4590.0,0.0,650.0,120.0,650.0,130.0,1,28,6,R01-B028-L06
A1-00439,A1,4590.0,0.0,780.0,120.0,650.0,130.0,1,28,7,R01-B028-L07
A1-00440,A1,4590.0,0.0,910.0,120.0,650.0,130.0,1,28,8,R01-B028-L08
A1-00441,A1,4590.0,0.0,1040.0,120.0,650.0,130.0,1,28,9,R01-B028-L09
A1-00442,A1,4590.0,0.0,1170.0,120.0,650.0,130.0,1,28,10,R01-B028-L10
A1-00443,A1,4590.0,0.0,1300.0,120.0,650.0,130.0,1,28,11,R01-B028-L11
A1-00444,A1,4590.0,0.0,1430.0,120.0,650.0,130.0,1,28,12,R01-B028-L12
A1-00445,A1,4590.0,0.0,1560.0,120.0,650.0,130.0,1,28,13,R01-B028-L13
A1-00446,A1,4590.0,0.0,1690.0,120.0,650.0,130.0,1,28,14,R01-B028-L14
A1-00447,A1,4590.0,0.0,1820.0,120.0,650.0,130.0,1,28,15,R01-B028-L15
A1-00448,A1,4590.0,0.0,1950.0,120.0,650.0,130.0,1,28,16,R01-B028-L16
A1-00449,A1,4760.0,0.0,0.0,120.0,650.0,130.0,1,29,1,R01-B029-L01
A1-00450,A1,4760.0,0.0,130.0,120.0,650.0,130.0,1,29,2,R01-B029-L02
A1-00451,A1,4760.0,0.0,260.0,120.0,650.0,130.0,1,29,3,R01-B029-L03
A1-00452,A1,4760.0,0.0,390.0,120.0,650.0,130.0,1,29,4,R01-B029-L04
A1-00453,A1,4760.0,0.0,520.0,120.0,650.0,130.0,1,29,5,R01-B029-L05
A1-00454,A1,4760.0,0.0,650.0,120.0,650.0,130.0,1,29,6,R01-B029-L06
A1-00455,A1,4760.0,0.0,780.0,120.0,650.0,130.0,1,29,7,R01-B029-L07
A1-00456,A1,4760.0,0.0,910.0,120.0,650.0,130.0,1,29,8,R01-B029-L08
A1-00457,A1,4760.0,0.0,1040.0,120.0,650.0,130.0,1,29,9,R01-B029-L09
A1-00458,A1,4760.0,0.0,1170.0,120.0,650.0,130.0,1,29,10,R01-B029-L10
A1-00459,A1,4760.0,0.0,1300.0,120.0,650.0,130.0,1,29,11,R01-B029-L11
A1-00460,A1,4760.0,0.0,1430.0,120.0,650.0,130.0,1,29,12,R01-B029-L12
A1-00461,A1,4760.0,0.0,1560.0,120.0,650.0,130.0,1,29,13,R01-B029-L13
A1-00462,A1,4760.0,0.0,1690.0,120.0,650.0,130.0,1,29,14,R01-B029-L14
A1-00463,A1,4760.0,0.0,1820.0,120.0,650.0,130.0,1,29,15,R01-B029-L15
A1-00464,A1,4760.0,0.0,1950.0,120.0,650.0,130.0,1,29,16,R01-B029-L16
A1-00465,A1,4930.0,0.0,0.0,120.0,650.0,130.0,1,30,1,R01-B030-L01
A1-00466,A1,4930.0,0.0,130.0,120.0,650.0,130.0,1,30,2,R01-B030-L02
A1-00467,A1,4930.0,0.0,260.0,120.0,650.0,130.0,1,30,3,R01-B030-L03
A1-00468,A1,4930.0,0.0,390.0,120.0,650.0,130.0,1,30,4,R01-B030-L04
A1-00469,A1,4930.0,0.0,520.0,120.0,650.0,130.0,1,30,5,R01-B030-L05
A1-00470,A1,4930.0,0.0,650.0,120.0,650.0,130.0,1,30,6,R01-B030-L06
A1-00471,A1,4930.0,0.0,780.0,120.0,650.0,130.0,1,30,7,R01-B030-L07
A1-00472,A1,4930.0,0.0,910.0,120.0,650.0,130.0,1,30,8,R01-B030-L08
A1-00473,A1,4930.0,0.0,1040.0,120.0,650.0,130.0,1,30,9,R01-B030-L09
A1-00474,A1,4930.0,0.0,1170.0,120.0,650.0,130.0,1,30,10,R01-B030-L10
A1-00475,A1,4930.0,0.0,1300.0,120.0,650.0,130.0,1,30,11,R01-B030-L11
A1-00476,A1,4930.0,0.0,1430.0,120.0,650.0,130.0,1,30,12,R01-B030-L12
A1-00477,A1,4930.0,0.0,1560.0,120.0,650.0,130.0,1,30,13,R01-B030-L13
A1-00478,A1,4930.0,0.0,1690.0,120.0,650.0,130.0,1,30,14,R01-B030-L14
A1-00479,A1,4930.0,0.0,1820.0,120.0,650.0,130.0,1,30,15,R01-B030-L15
A1-00480,A1,4930.0,0.0,1950.0,120.0,650.0,130.0,1,30,16,R01-B030-L16
A1-00481,A1,5100.0,0.0,0.0,120.0,650.0,130.0,1,31,1,R01-B031-L01
A1-00482,A1,5100.0,0.0,130.0,120.0,650.0,130.0,1,31,2,R01-B031-L02
A1-00483,A1,5100.0,0.0,260.0,120.0,650.0,130.0,1,31,3,R01-B031-L03
A1-00484,A1,5100.0,0.0,390.0,120.0,650.0,130.0,1,31,4,R01-B031-L04
A1-00485,A1,5100.0,0.0,520.0,120.0,650.0,130.0,1,31,5,R01-B031-L05
A1-00486,A1,5100.0,0.0,650.0,120.0,650.0,130.0,1,31,6,R01-B031-L06
A1-00487,A1,5100.0,0.0,780.0,120.0,650.0,130.0,1,31,7,R01-B031-L07
A1-00488,A1,5100.0,0.0,910.0,120.0,650.0,130.0,1,31,8,R01-B031-L08
A1-00489,A1,5100.0,0.0,1040.0,120.0,650.0,130.0,1,31,9,R01-B031-L09
A1-00490,A1,5100.0,0.0,1170.0,120.0,650.0,130.0,1,31,10,R01-B031-L10
A1-00491,A1,5100.0,0.0,1300.0,120.0,650.0,130.0,1,31,11,R01-B031-L11
A1-00492,A1,5100.0,0.0,1430.0,120.0,650.0,130.0,1,31,12,R01-B031-L12
A1-00493,A1,5100.0,0.0,1560.0,120.0,650.0,130.0,1,31,13,R01-B031-L13
A1-00494,A1,5100.0,0.0,1690.0,120.0,650.0,130.0,1,31,14,R01-B031-L14
A1-00495,A1,5100.0,0.0,1820.0,120.0,650.0,130.0,1,31,15,R01-B031-L15
A1-00496,A1,5100.0,0.0,1950.0,120.0,650.0,130.0,1,31,16,R01-B031-L16
A1-00497,A1,5270.0,0.0,0.0,120.0,650.0,130.0,1,32,1,R01-B032-L01
A1-00498,A1,5270.0,0.0,130.0,120.0,650.0,130.0,1,32,2,R01-B032-L02
A1-00499,A1,5270.0,0.0,260.0,120.0,650.0,130.0,1,32,3,R01-B032-L03
A1-00500,A1,5270.0,0.0,390.0,120.0,650.0,130.0,1,32,4,R01-B032-L04
A1-00501,A1,5270.0,0.0,520.0,120.0,650.0,130.0,1,32,5,R01-B032-L05
A1-00502,A1,5270.0,0.0,650.0,120.0,650.0,130.0,1,32,6,R01-B032-L06
A1-00503,A1,5270.0,0.0,780.0,120.0,650.0,130.0,1,32,7,R01-B032-L07
A1-00504,A1,5270.0,0.0,910.0,120.0,650.0,130.0,1,32,8,R01-B032-L08
A1-00505,A1,5270.0,0.0,1040.0,120.0,650.0,130.0,1,32,9,R01-B032-L09
A1-00506,A1,5270.0,0.0,1170.0,120.0,650.0,130.0,1,32,10,R01-B032-L10
A1-00507,A1,5270.0,0.0,1300.0,120.0,650.0,130.0,1,32,11,R01-B032-L11
A1-00508,A1,5270.0,0.0,1430.0,120.0,650.0,130.0,1,32,12,R01-B032-L12
A1-00509,A1,5270.0,0.0,1560.0,120.0,650.0,130.0,1,32,13,R01-B032-L13
A1-00510,A1,5270.0,0.0,1690.0,120.0,650.0,130.0,1,32,14,R01-B032-L14
A1-00511,A1,5270.0,0.0,1820.0,120.0,650.0,130.0,1,32,15,R01-B032-L15
A1-00512,A1,5270.0,0.0,1950.0,120.0,650.0,130.0,1,32,16,R01-B032-L16
A1-00513,A1,5440.0,0.0,0.0,120.0,650.0,130.0,1,33,1,R01-B033-L01
A1-00514,A1,5440.0,0.0,130.0,120.0,650.0,130.0,1,33,2,R01-B033-L02
A1-00515,A1,5440.0,0.0,260.0,120.0,650.0,130.0,1,33,3,R01-B033-L03
A1-00516,A1,5440.0,0.0,390.0,120.0,650.0,130.0,1,33,4,R01-B033-L04
A1-00517,A1,5440.0,0.0,520.0,120.0,650.0,130.0,1,33,5,R01-B033-L05
A1-00518,A1,5440.0,0.0,650.0,120.0,650.0,130.0,1,33,6,R01-B033-L06
A1-00519,A1,5440.0,0.0,780.0,120.0,650.0,130.0,1,33,7,R01-B033-L07
A1-00520,A1,5440.0,0.0,910.0,120.0,650.0,130.0,1,33,8,R01-B033-L08
A1-00521,A1,5440.0,0.0,1040.0,120.0,650.0,130.0,1,33,9,R01-B033-L09
A1-00522,A1,5440.0,0.0,1170.0,120.0,650.0,130.0,1,33,10,R01-B033-L10
A1-00523,A1,5440.0,0.0,1300.0,120.0,650.0,130.0,1,33,11,R01-B033-L11
A1-00524,A1,5440.0,0.0,1430.0,120.0,650.0,130.0,1,33,12,R01-B033-L12
A1-00525,A1,5440.0,0.0,1560.0,120.0,650.0,130.0,1,33,13,R01-B033-L13
A1-00526,A1,5440.0,0.0,1690.0,120.0,650.0,130.0,1,33,14,R01-B033-L14
A1-00527,A1,5440.0,0.0,1820.0,120.0,650.0,130.0,1,33,15,R01-B033-L15
A1-00528,A1,5440.0,0.0,1950.0,120.0,650.0,130.0,1,33,16,R01-B033-L16
A1-00529,A1,5610.0,0.0,0.0,120.0,650.0,130.0,1,34,1,R01-B034-L01
A1-00530,A1,5610.0,0.0,130.0,120.0,650.0,130.0,1,34,2,R01-B034-L02
A1-00531,A1,5610.0,0.0,260.0,120.0,650.0,130.0,1,34,3,R01-B034-L03
A1-00532,A1,5610.0,0.0,390.0,120.0,650.0,130.0,1,34,4,R01-B034-L04
A1-00533,A1,5610.0,0.0,520.0,120.0,650.0,130.0,1,34,5,R01-B034-L05
A1-00534,A1,5610.0,0.0,650.0,120.0,650.0,130.0,1,34,6,R01-B034-L06
A1-00535,A1,5610.0,0.0,780.0,120.0,650.0,130.0,1,34,7,R01-B034-L07
A1-00536,A1,5610.0,0.0,910.0,120.0,650.0,130.0,1,34,8,R01-B034-L08
A1-00537,A1,5610.0,0.0,1040.0,120.0,650.0,130.0,1,34,9,R01-B034-L09
A1-00538,A1,5610.0,0.0,1170.0,120.0,650.0,130.0,1,34,10,R01-B034-L10
A1-00539,A1,5610.0,0.0,1300.0,120.0,650.0,130.0,1,34,11,R01-B034-L11
A1-00540,A1,5610.0,0.0,1430.0,120.0,650.0,130.0,1,34,12,R01-B034-L12
A1-00541,A1,5610.0,0.0,1560.0,120.0,650.0,130.0,1,34,13,R01-B034-L13
A1-00542,A1,5610.0,0.0,1690.0,120.0,650.0,130.0,1,34,14,R01-B034-L14
A1-00543,A1,5610.0,0.0,1820.0,120.0,650.0,130.0,1,34,15,R01-B034-L15
A1-00544,A1,5610.0,0.0,1950.0,120.0,650.0,130.0,1,34,16,R01-B034-L16
A1-00545,A1,5780.0,0.0,0.0,120.0,650.0,130.0,1,35,1,R01-B035-L01
A1-00546,A1,5780.0,0.0,130.0,120.0,650.0,130.0,1,35,2,R01-B035-L02
A1-00547,A1,5780.0,0.0,260.0,120.0,650.0,130.0,1,35,3,R01-B035-L03
A1-00548,A1,5780.0,0.0,390.0,120.0,650.0,130.0,1,35,4,R01-B035-L04
A1-00549,A1,5780.0,0.0,520.0,120.0,650.0,130.0,1,35,5,R01-B035-L05
A1-00550,A1,5780.0,0.0,650.0,120.0,650.0,130.0,1,35,6,R01-B035-L06
A1-00551,A1,5780.0,0.0,780.0,120.0,650.0,130.0,1,35,7,R01-B035-L07
A1-00552,A1,5780.0,0.0,910.0,120.0,650.0,130.0,1,35,8,R01-B035-L08
A1-00553,A1,5780.0,0.0,1040.0,120.0,650.0,130.0,1,35,9,R01-B035-L09
A1-00554,A1,5780.0,0.0,1170.0,120.0,650.0,130.0,1,35,10,R01-B035-L10
A1-00555,A1,5780.0,0.0,1300.0,120.0,650.0,130.0,1,35,11,R01-B035-L11
A1-00556,A1,5780.0,0.0,1430.0,120.0,650.0,130.0,1,35,12,R01-B035-L12
A1-00557,A1,5780.0,0.0,1560.0,120.0,650.0,130.0,1,35,13,R01-B035-L13
A1-00558,A1,5780.0,0.0,1690.0,120.0,650.0,130.0,1,35,14,R01-B035-L14
A1-00559,A1,5780.0,0.0,1820.0,120.0,650.0,130.0,1,35,15,R01-B035-L15
A1-00560,A1,5780.0,0.0,1950.0,120.0,650.0,130.0,1,35,16,R01-B035-L16
A1-00561,A1,5950.0,0.0,0.0,120.0,650.0,130.0,1,36,1,R01-B036-L01
A1-00562,A1,5950.0,0.0,130.0,120.0,650.0,130.0,1,36,2,R01-B036-L02
A1-00563,A1,5950.0,0.0,260.0,120.0,650.0,130.0,1,36,3,R01-B036-L03
A1-00564,A1,5950.0,0.0,390.0,120.0,650.0,130.0,1,36,4,R01-B036-L04
