loc_inst_code,LOCATION_TYPE,ITEM_ID,QTY_ALLOCATED,MAX_UNITS,GRID_X,GRID_Y,GRID_Z,FULL_LAYERS,PARTIAL_UNITS,ORIENT_X_MM,ORIENT_Y_MM,ORIENT_Z_MM,LOCATION_VOL_MM3,LOCATION_VOL_M3,STORED_VOL_M3,UTILIZATION_PCT
A1-00818,A1,12870493,2,7,1,7,1,0,2,119.8,86.8,119.8,10140000.0,0.0,0.0,24.6
A1-00819,A1,88566644,1,6,2,3,1,0,1,48.4,177.0,113.5,10140000.0,0.0,0.0,9.6
A1-00823,A1,88358842,3,3,1,3,1,1,0,85.7,166.3,107.4,10140000.0,0.0,0.0,45.3
A1-00824,A1,51675129,1,8,1,8,1,0,1,74.4,74.4,74.4,10140000.0,0.0,0.0,4.1
A1-00827,A1,11822547,1,18,1,9,2,0,1,66.8,66.8,47.6,10140000.0,0.0,0.0,2.1
A1-00828,A1,58646657,1,3,1,3,1,0,1,81.9,181.2,81.9,10140000.0,0.0,0.0,12.0
A1-00832,A1,32334896,2,2,1,2,1,1,0,102.6,240.7,113.5,10140000.0,0.0,0.0,55.3
A1-00839,A1,92994676,8,8,1,8,1,1,0,79.2,79.2,79.2,10140000.0,0.0,0.0,39.2
A1-00840,A1,94511207,3,3,1,3,1,1,0,72.4,183.9,72.4,10140000.0,0.0,0.0,28.5
A1-00844,A1,67011338,4,4,1,4,1,1,0,113.6,160.2,129.3,10140000.0,0.0,0.0,92.8
A1-00846,A1,33597937,4,4,1,4,1,1,0,74.7,153.3,74.7,10140000.0,0.0,0.0,33.7
A1-00849,A1,60691290,1,6,1,3,2,0,1,79.8,163.3,62.0,10140000.0,0.0,0.0,8.0
A1-00854,A1,71717231,4,20,1,10,2,0,4,102.4,62.6,62.6,10140000.0,0.0,0.0,15.8
A1-00859,A1,38170794,3,3,1,3,1,1,0,110.5,205.7,116.1,10140000.0,0.0,0.0,78.1
A1-00862,A1,88358842,3,3,1,3,1,1,0,85.7,166.3,107.4,10140000.0,0.0,0.0,45.3
A1-00863,A1,35150800,5,5,1,5,1,1,0,66.4,122.6,122.6,10140000.0,0.0,0.0,49.2
A1-00865,A1,28779520,8,8,1,4,2,2,0,118.9,131.9,63.7,10140000.0,0.0,0.0,78.8
A1-00871,A1,10487244,16,16,1,8,2,2,0,75.2,75.2,64.1,10140000.0,0.0,0.0,57.2
A1-00872,A1,92170583,1,13,1,13,1,0,1,106.8,50.0,106.8,10140000.0,0.0,0.0,5.6
A1-00873,A1,88287546,2,2,1,2,1,1,0,65.3,261.3,65.3,10140000.0,0.0,0.0,22.0
A1-00875,A1,27574585,1,2,1,2,1,0,1,91.0,220.5,103.6,10140000.0,0.0,0.0,20.5
A1-00876,A1,63476221,2,2,1,2,1,1,0,97.2,254.1,124.8,10140000.0,0.0,0.0,60.8
A1-00880,A1,79889357,4,40,2,10,2,0,4,59.9,63.7,63.6,10140000.0,0.0,0.0,9.6
A1-00885,A1,92855113,4,4,2,2,1,1,0,57.0,227.5,78.5,10140000.0,0.0,0.0,40.2
A1-00887,A1,10526283,1,6,1,6,1,0,1,113.6,105.2,108.2,10140000.0,0.0,0.0,12.8
A1-00889,A1,74344078,1,7,1,7,1,0,1,91.3,91.3,91.3,10140000.0,0.0,0.0,7.5
A1-00895,A1,86157983,4,8,1,8,1,0,4,80.0,80.0,80.0,10140000.0,0.0,0.0,20.2
A1-00900,A1,26972788,6,6,2,3,1,1,0,57.7,209.3,127.9,10140000.0,0.0,0.0,91.4
A1-00901,A1,65995873,3,3,1,3,1,1,0,79.8,173.2,79.8,10140000.0,0.0,0.0,32.6
A1-00904,A1,16608036,2,144,3,16,3,0,2,39.0,39.0,39.0,10140000.0,0.0,0.0,1.2
A1-00907,A1,58233461,1,1,1,1,1,1,0,97.6,390.5,97.6,10140000.0,0.0,0.0,36.7
A1-00912,A1,12399317,1,1,1,1,1,1,0,110.8,464.2,119.6,10140000.0,0.0,0.0,60.7
A1-00913,A1,70685204,3,3,1,3,1,1,0,71.7,165.5,103.3,10140000.0,0.0,0.0,36.3
A1-00923,A1,63360087,3,20,1,10,2,0,3,113.6,60.5,60.5,10140000.0,0.0,0.0,12.3
A1-00925,A1,69512045,1,52,2,13,2,0,1,46.6,46.6,46.6,10140000.0,0.0,0.0,1.0
A1-00926,A1,63156196,1,5,1,5,1,0,1,102.7,124.8,124.8,10140000.0,0.0,0.0,15.8
A1-00928,A1,32334896,2,2,1,2,1,1,0,102.6,240.7,113.5,10140000.0,0.0,0.0,55.3
A1-00932,A1,90283655,19,52,2,13,2,0,19,49.7,49.7,49.7,10140000.0,0.0,0.0,23.0
A1-00933,A1,38718203,1,8,1,8,1,0,1,75.7,75.7,75.7,10140000.0,0.0,0.0,4.3
A1-00934,A1,28667394,7,7,1,7,1,1,0,83.7,83.7,83.7,10140000.0,0.0,0.0,40.5
A1-00948,A1,56994288,1,16,2,8,1,0,1,45.8,75.1,130.0,10140000.0,0.0,0.0,4.4
A1-00954,A1,73212688,4,4,1,4,1,1,0,110.2,131.7,125.6,10140000.0,0.0,0.0,71.9
A1-00958,A1,32618525,8,9,1,9,1,0,8,76.2,67.2,76.2,10140000.0,0.0,0.0,30.8
A1-00959,A1,10716557,2,56,2,14,2,0,2,44.2,44.2,44.2,10140000.0,0.0,0.0,1.7
A1-00964,A1,45370232,10,10,1,10,1,1,0,118.8,61.0,118.8,10140000.0,0.0,0.0,84.9
A1-00965,A1,49628366,2,76,2,19,2,0,2,52.3,33.3,52.3,10140000.0,0.0,0.0,1.8
A1-00967,A1,11969212,6,6,1,6,1,1,0,100.2,100.2,100.2,10140000.0,0.0,0.0,59.5
A1-00971,A1,78399970,4,4,1,2,2,2,0,79.6,246.7,64.1,10140000.0,0.0,0.0,49.7
A1-00973,A1,79576429,9,9,1,9,1,1,0,65.5,65.5,65.5,10140000.0,0.0,0.0,24.9
A1-00975,A1,25584856,6,144,3,16,3,0,6,39.4,39.4,39.4,10140000.0,0.0,0.0,3.6
A1-00988,A1,12734412,1,15,3,5,1,0,1,36.3,125.4,125.4,10140000.0,0.0,0.0,5.6
A1-00991,A1,97320726,1,1,1,1,1,1,0,112.9,336.3,112.9,10140000.0,0.0,0.0,42.3
A1-00992,A1,74366579,4,4,1,4,1,1,0,113.4,162.5,114.5,10140000.0,0.0,0.0,83.2
A1-00998,A1,47435332,2,16,1,8,2,0,2,79.4,79.4,49.2,10140000.0,0.0,0.0,6.1
A1-01001,A1,98314138,9,9,1,9,1,1,0,91.5,67.7,91.5,10140000.0,0.0,0.0,50.3
A1-01017,A1,93509903,1,1,1,1,1,1,0,84.4,448.6,112.1,10140000.0,0.0,0.0,41.9
A1-01022,A1,65995873,1,3,1,3,1,0,1,79.8,173.2,79.8,10140000.0,0.0,0.0,10.9
A1-01024,A1,78592076,1,2,1,2,1,0,1,81.6,243.0,81.6,10140000.0,0.0,0.0,16.0
A1-01025,A1,92335322,2,2,1,2,1,1,0,91.3,219.6,125.4,10140000.0,0.0,0.0,49.6
A1-01026,A1,46831170,2,2,1,2,1,1,0,76.8,262.1,120.7,10140000.0,0.0,0.0,47.9
A1-01042,A1,74405887,1,1,1,1,1,1,0,115.8,463.1,115.8,10140000.0,0.0,0.0,61.2
A1-01048,A1,32618525,9,9,1,9,1,1,0,76.2,67.2,76.2,10140000.0,0.0,0.0,34.6
A1-01049,A1,93696790,1,2,1,2,1,0,1,97.4,269.9,97.4,10140000.0,0.0,0.0,25.3
A1-01052,A1,88287546,2,2,1,2,1,1,0,65.3,261.3,65.3,10140000.0,0.0,0.0,22.0
A1-01056,A1,47264280,1,3,1,3,1,0,1,85.5,183.9,85.5,10140000.0,0.0,0.0,13.3
A1-01061,A1,71397111,2,2,1,2,1,1,0,67.3,266.7,67.3,10140000.0,0.0,0.0,23.8
A1-01070,A1,41718538,3,3,1,3,1,1,0,68.1,200.2,68.1,10140000.0,0.0,0.0,27.5
A1-01072,A1,60804811,1,7,1,7,1,0,1,111.6,85.4,111.6,10140000.0,0.0,0.0,10.5
A1-01077,A1,54984607,1,90,2,15,3,0,1,43.1,43.1,43.1,10140000.0,0.0,0.0,0.8
A1-01080,A1,73818487,5,52,2,13,2,0,5,46.7,46.7,46.7,10140000.0,0.0,0.0,5.0
A1-01084,A1,36488102,2,2,1,2,1,1,0,94.1,220.8,94.1,10140000.0,0.0,0.0,38.6
A1-01085,A1,42464363,2,2,1,2,1,1,0,69.9,264.7,69.9,10140000.0,0.0,0.0,25.5
A1-01098,A1,21085466,3,3,1,3,1,1,0,104.3,162.8,104.3,10140000.0,0.0,0.0,52.4
A1-01099,A1,16016857,1,56,2,14,2,0,1,46.4,46.4,46.4,10140000.0,0.0,0.0,1.0
A1-01100,A1,29163438,3,3,1,3,1,1,0,71.7,170.3,93.3,10140000.0,0.0,0.0,33.7
A1-01102,A1,80971458,4,4,1,4,1,1,0,96.6,149.6,96.6,10140000.0,0.0,0.0,55.1
A1-01108,A1,68033783,1,1,1,1,1,1,0,115.3,461.2,115.3,10140000.0,0.0,0.0,60.5
A1-01109,A1,74846134,5,5,1,5,1,1,0,103.2,124.7,124.7,10140000.0,0.0,0.0,79.1
A1-01110,A1,21300411,1,14,1,14,1,0,1,114.4,43.5,123.6,10140000.0,0.0,0.0,6.1
A1-01115,A1,51884451,5,7,1,7,1,0,5,118.9,88.8,88.8,10140000.0,0.0,0.0,46.2
A1-01118,A1,99150482,6,24,1,8,3,0,6,72.3,72.3,36.9,10140000.0,0.0,0.0,11.4
A1-01119,A1,54625098,1,2,1,2,1,0,1,101.2,217.9,102.5,10140000.0,0.0,0.0,22.3
A1-01120,A1,55872560,2,2,1,2,1,1,0,91.6,235.3,114.2,10140000.0,0.0,0.0,48.5
A1-01122,A1,17429721,1,1,1,1,1,1,0,103.7,414.9,103.7,10140000.0,0.0,0.0,44.0
A1-01124,A1,97052978,1,18,3,6,1,0,1,38.0,104.3,122.0,10140000.0,0.0,0.0,4.8
A1-01126,A1,40647476,1,4,2,2,1,0,1,48.3,245.1,83.4,10140000.0,0.0,0.0,9.7
A1-01132,A1,76129008,5,5,1,5,1,1,0,108.7,108.7,108.7,10140000.0,0.0,0.0,63.3
A1-01134,A1,55872560,2,2,1,2,1,1,0,91.6,235.3,114.2,10140000.0,0.0,0.0,48.5
A1-01135,A1,28868742,1,3,1,3,1,0,1,78.3,199.4,84.5,10140000.0,0.0,0.0,13.0
A1-01146,A1,15012621,4,4,1,4,1,1,0,87.6,159.9,89.5,10140000.0,0.0,0.0,49.5
A1-01147,A1,85593067,1,1,1,1,1,1,0,86.2,413.9,124.9,10140000.0,0.0,0.0,43.9
A1-01149,A1,28279972,4,4,2,2,1,1,0,51.3,221.1,86.4,10140000.0,0.0,0.0,38.7
A1-01150,A1,11843910,9,9,1,9,1,1,0,116.1,71.5,76.4,10140000.0,0.0,0.0,56.3
A1-01153,A1,12648420,1,11,1,11,1,0,1,118.1,57.8,118.1,10140000.0,0.0,0.0,8.0
A1-01155,A1,32869470,2,2,1,2,1,1,0,67.2,250.2,67.2,10140000.0,0.0,0.0,22.3
A1-01160,A1,79992495,1,3,1,3,1,0,1,81.7,200.3,123.0,10140000.0,0.0,0.0,19.9
A1-01164,A1,68455337,3,3,1,3,1,1,0,79.5,212.5,116.1,10140000.0,0.0,0.0,58.0
A1-01165,A1,75336730,2,2,1,2,1,1,0,76.1,248.6,105.1,10140000.0,0.0,0.0,39.2
A1-01166,A1,74405887,1,1,1,1,1,1,0,115.8,463.1,115.8,10140000.0,0.0,0.0,61.2
A1-01168,A1,96053563,1,1,1,1,1,1,0,77.9,408.2,114.2,10140000.0,0.0,0.0,35.8
A1-01173,A1,68455337,3,3,1,3,1,1,0,79.5,212.5,116.1,10140000.0,0.0,0.0,58.0
A1-01175,A1,94602868,2,2,1,1,2,2,0,109.3,361.0,63.2,10140000.0,0.0,0.0,49.2
A1-01180,A1,16993558,7,7,1,7,1,1,0,90.1,90.1,90.1,10140000.0,0.0,0.0,50.5
A1-01189,A1,29503923,9,20,1,10,2,0,9,60.6,60.6,60.6,10140000.0,0.0,0.0,19.8
A1-01190,A1,94624291,2,2,1,2,1,1,0,87.1,278.5,103.6,10140000.0,0.0,0.0,49.6
A1-01192,A1,63491126,2,2,1,2,1,1,0,77.5,247.6,77.5,10140000.0,0.0,0.0,29.3
A1-01202,A1,91939042,3,84,2,14,3,0,3,45.6,45.6,33.3,10140000.0,0.0,0.0,2.0
A1-01207,A1,87779407,2,9,1,9,1,0,2,71.8,71.8,71.8,10140000.0,0.0,0.0,7.3
A1-01210,A1,97320726,1,1,1,1,1,1,0,112.9,336.3,112.9,10140000.0,0.0,0.0,42.3
A1-01219,A1,23215957,2,2,1,2,1,1,0,114.5,226.5,120.9,10140000.0,0.0,0.0,61.8
A1-01221,A1,84714709,9,9,1,9,1,1,0,68.7,68.7,68.7,10140000.0,0.0,0.0,28.8
A1-01222,A1,92994676,8,8,1,8,1,1,0,79.2,79.2,79.2,10140000.0,0.0,0.0,39.2
A1-01226,A1,83914512,3,8,1,8,1,0,3,73.6,73.6,73.6,10140000.0,0.0,0.0,11.8
A1-01227,A1,29516562,2,2,1,2,1,1,0,84.1,306.4,84.1,10140000.0,0.0,0.0,42.7
A1-01228,A1,82457985,1,9,1,9,1,0,1,67.6,67.6,67.6,10140000.0,0.0,0.0,3.0
A1-01229,A1,97320726,1,1,1,1,1,1,0,112.9,336.3,112.9,10140000.0,0.0,0.0,42.3
A1-01243,A1,17760206,3,8,1,8,1,0,3,77.7,77.7,77.7,10140000.0,0.0,0.0,13.9
A1-01244,A1,18454131,1,2,1,1,2,1,0,115.8,463.2,61.5,10140000.0,0.0,0.0,32.5
A1-01248,A1,13935654,2,6,1,6,1,0,2,108.7,99.8,108.7,10140000.0,0.0,0.0,23.3
A1-01251,A1,17429721,1,1,1,1,1,1,0,103.7,414.9,103.7,10140000.0,0.0,0.0,44.0
A1-01253,A1,18175802,8,9,1,9,1,0,8,93.0,71.3,71.3,10140000.0,0.0,0.0,37.3
A1-01263,A1,94996182,7,52,2,13,2,0,7,47.8,47.8,47.8,10140000.0,0.0,0.0,7.5
A1-01264,A1,88287546,2,2,1,2,1,1,0,65.3,261.3,65.3,10140000.0,0.0,0.0,22.0
A1-01266,A1,80681278,1,8,1,8,1,0,1,78.1,78.1,78.1,10140000.0,0.0,0.0,4.7
A1-01270,A1,32996926,1,20,1,10,2,0,1,73.1,64.8,64.8,10140000.0,0.0,0.0,3.0
A1-01274,A1,96095020,9,56,2,14,2,0,9,56.6,43.9,56.6,10140000.0,0.0,0.0,12.5
A1-01276,A1,45370232,10,10,1,10,1,1,0,118.8,61.0,118.8,10140000.0,0.0,0.0,84.9
A1-01285,A1,23920510,2,7,1,7,1,0,2,90.4,90.4,90.4,10140000.0,0.0,0.0,14.6
A1-01287,A1,48814057,1,2,1,2,1,0,1,69.1,224.7,69.1,10140000.0,0.0,0.0,10.6
A1-01289,A1,95595925,12,12,3,4,1,1,0,37.5,143.1,98.8,10140000.0,0.0,0.0,62.7
A1-01291,A1,67403097,10,10,2,5,1,1,0,55.0,128.5,128.5,10140000.0,0.0,0.0,89.6
A1-01294,A1,89287417,8,8,1,8,1,1,0,80.2,80.2,80.2,10140000.0,0.0,0.0,40.7
A1-01295,A1,87588208,4,4,1,2,2,2,0,69.2,259.8,64.0,10140000.0,0.0,0.0,45.4
A1-01296,A1,52503536,3,3,1,3,1,1,0,99.3,169.2,129.1,10140000.0,0.0,0.0,64.2
A1-01297,A1,11239329,4,12,2,6,1,0,4,54.9,94.6,124.9,10140000.0,0.0,0.0,25.6
A1-01305,A1,48414011,5,7,1,7,1,0,5,89.8,89.8,89.8,10140000.0,0.0,0.0,35.7
A1-01313,A1,90904679,2,4,1,4,1,0,2,85.7,146.1,96.3,10140000.0,0.0,0.0,23.8
A1-01316,A1,41718538,3,3,1,3,1,1,0,68.1,200.2,68.1,10140000.0,0.0,0.0,27.5
A1-01320,A1,21810233,1,3,1,3,1,0,1,89.0,208.2,90.5,10140000.0,0.0,0.0,16.5
A1-01323,A1,11969212,6,6,1,6,1,1,0,100.2,100.2,100.2,10140000.0,0.0,0.0,59.5
A1-01331,A1,15053923,14,14,2,7,1,1,0,47.2,85.3,125.4,10140000.0,0.0,0.0,69.7
A1-01332,A1,91163822,1,20,1,10,2,0,1,61.0,61.0,61.0,10140000.0,0.0,0.0,2.2
A1-01350,A1,72277066,3,3,1,3,1,1,0,83.5,163.2,83.5,10140000.0,0.0,0.0,33.7
A1-01353,A1,17693694,9,9,1,9,1,1,0,105.0,67.9,105.0,10140000.0,0.0,0.0,66.4
A1-01354,A1,99538124,7,20,1,10,2,0,7,62.1,62.1,62.1,10140000.0,0.0,0.0,16.5
A1-01355,A1,47356952,6,9,1,9,1,0,6,108.3,71.4,108.3,10140000.0,0.0,0.0,49.6
A1-01359,A1,24385735,1,1,1,1,1,1,0,119.2,338.6,119.2,10140000.0,0.0,0.0,47.4
A1-01360,A1,25049300,1,9,3,3,1,0,1,39.3,213.4,108.4,10140000.0,0.0,0.0,9.0
A1-01362,A1,80461821,8,8,1,8,1,1,0,91.8,79.7,88.3,10140000.0,0.0,0.0,51.0
A1-01364,A1,75472051,1,9,1,9,1,0,1,67.4,67.3,67.4,10140000.0,0.0,0.0,3.0
A1-01365,A1,80461821,8,8,1,8,1,1,0,91.8,79.7,88.3,10140000.0,0.0,0.0,51.0
A1-01372,A1,85593067,1,1,1,1,1,1,0,86.2,413.9,124.9,10140000.0,0.0,0.0,43.9
A1-01373,A1,57012670,5,6,1,3,2,1,2,67.5,171.2,62.6,10140000.0,0.0,0.0,35.7
A1-01375,A1,52826321,1,3,1,3,1,0,1,88.4,203.1,93.9,10140000.0,0.0,0.0,16.6
A1-01379,A1,77437417,4,8,2,4,1,0,4,51.2,147.2,118.1,10140000.0,0.0,0.0,35.1
A1-01380,A1,72833153,3,3,1,3,1,1,0,97.0,206.4,101.3,10140000.0,0.0,0.0,60.0
A1-01382,A1,80155642,2,9,1,3,3,0,2,119.8,210.2,43.2,10140000.0,0.0,0.0,21.5
A1-01385,A1,81244109,1,40,2,10,2,0,1,59.5,59.5,59.5,10140000.0,0.0,0.0,2.1
A1-01387,A1,75336730,2,2,1,2,1,1,0,76.1,248.6,105.1,10140000.0,0.0,0.0,39.2
A1-01388,A1,65995873,3,3,1,3,1,1,0,79.8,173.2,79.8,10140000.0,0.0,0.0,32.6
A1-01389,A1,41262596,4,4,2,2,1,1,0,46.7,235.6,82.4,10140000.0,0.0,0.0,35.8
A1-01392,A1,33597937,4,4,1,4,1,1,0,74.7,153.3,74.7,10140000.0,0.0,0.0,33.7
A1-01397,A1,75103057,1,14,1,14,1,0,1,85.9,44.3,85.9,10140000.0,0.0,0.0,3.2
A1-01398,A1,92551542,1,90,2,15,3,0,1,41.1,41.1,41.1,10140000.0,0.0,0.0,0.7
A1-01399,A1,90167492,3,3,1,3,1,1,0,69.2,165.4,69.2,10140000.0,0.0,0.0,23.4
A1-01403,A1,38051331,1,4,2,2,1,0,1,59.6,240.6,89.8,10140000.0,0.0,0.0,12.7
A1-01406,A1,69454803,1,2,1,2,1,0,1,71.7,222.8,71.7,10140000.0,0.0,0.0,11.3
A1-01409,A1,58007517,10,10,2,5,1,1,0,53.5,129.6,129.6,10140000.0,0.0,0.0,88.6
A1-01417,A1,58805093,9,24,2,6,2,0,9,58.6,103.0,62.7,10140000.0,0.0,0.0,33.6
A1-01418,A1,74405887,1,1,1,1,1,1,0,115.8,463.1,115.8,10140000.0,0.0,0.0,61.2
A1-01424,A1,57012670,6,6,1,3,2,2,0,67.5,171.2,62.6,10140000.0,0.0,0.0,42.8
A1-01426,A1,51825045,4,14,1,7,2,0,4,82.8,82.8,57.8,10140000.0,0.0,0.0,15.6
A1-01429,A1,96345796,1,27,3,9,1,0,1,37.9,68.4,129.2,10140000.0,0.0,0.0,3.3
A1-01432,A1,72400274,1,8,1,8,1,0,1,92.9,77.7,77.7,10140000.0,0.0,0.0,5.5
A1-01433,A1,16574932,4,10,2,5,1,0,4,57.8,129.4,129.4,10140000.0,0.0,0.0,38.2
A1-01434,A1,68115412,1,1,1,1,1,1,0,69.8,429.7,107.4,10140000.0,0.0,0.0,31.8
A1-01443,A1,63020381,3,6,2,3,1,0,3,50.2,212.1,104.3,10140000.0,0.0,0.0,32.9
A1-01446,A1,58007517,5,10,2,5,1,0,5,53.5,129.6,129.6,10140000.0,0.0,0.0,44.3
A1-01449,A1,94274609,2,8,1,8,1,0,2,80.6,80.6,80.6,10140000.0,0.0,0.0,10.3
A1-01450,A1,37347901,2,2,1,2,1,1,0,104.9,296.5,104.9,10140000.0,0.0,0.0,64.4
A1-01454,A1,56386609,1,9,1,9,1,0,1,83.8,66.6,66.6,10140000.0,0.0,0.0,3.7
A1-01455,A1,84050553,6,6,2,3,1,1,0,56.6,182.7,126.7,10140000.0,0.0,0.0,77.5
A1-01456,A1,39193626,3,20,1,10,2,0,3,62.7,62.7,62.7,10140000.0,0.0,0.0,7.3
A1-01458,A1,72706843,1,7,1,7,1,0,1,115.7,90.6,115.7,10140000.0,0.0,0.0,12.0
A1-01462,A1,73212688,4,4,1,4,1,1,0,110.2,131.7,125.6,10140000.0,0.0,0.0,71.9
A1-01465,A1,18454131,2,2,1,1,2,2,0,115.8,463.2,61.5,10140000.0,0.0,0.0,65.1
A1-01466,A1,73212688,4,4,1,4,1,1,0,110.2,131.7,125.6,10140000.0,0.0,0.0,71.9
A1-01468,A1,41718538,3,3,1,3,1,1,0,68.1,200.2,68.1,10140000.0,0.0,0.0,27.5
A1-01469,A1,59734720,16,20,1,10,2,1,6,64.7,64.7,64.7,10140000.0,0.0,0.0,42.7
A1-01474,A1,62722083,1,2,1,2,1,0,1,85.4,292.8,85.4,10140000.0,0.0,0.0,21.1
A1-01475,A1,56897799,2,2,1,2,1,1,0,89.3,241.4,89.3,10140000.0,0.0,0.0,38.0
A1-01484,A1,91520097,2,72,2,12,3,0,2,50.5,50.5,40.2,10140000.0,0.0,0.0,2.0
A1-01492,A1,89806593,52,52,2,13,2,2,0,48.3,48.3,48.3,10140000.0,0.0,0.0,57.8
A1-01494,A1,55635400,1,21,1,7,3,0,1,83.9,83.9,40.1,10140000.0,0.0,0.0,2.8
A1-01496,A1,77263003,1,5,1,5,1,0,1,112.7,124.9,121.5,10140000.0,0.0,0.0,16.9
A1-01506,A1,84421159,2,14,1,14,1,0,2,89.4,43.4,89.4,10140000.0,0.0,0.0,6.8
A1-01517,A1,46491988,1,4,1,4,1,0,1,77.1,130.9,113.9,10140000.0,0.0,0.0,11.3
A1-01519,A1,84714709,9,9,1,9,1,1,0,68.7,68.7,68.7,10140000.0,0.0,0.0,28.8
A1-01521,A1,15361390,2,2,1,2,1,1,0,88.0,229.7,124.3,10140000.0,0.0,0.0,49.6
A1-01522,A1,96565649,8,8,1,4,2,2,0,110.7,150.7,60.5,10140000.0,0.0,0.0,79.6
A1-01523,A1,26998248,3,4,1,2,2,1,1,86.3,219.8,62.4,10140000.0,0.0,0.0,35.0
A1-01527,A1,58278646,5,6,1,6,1,0,5,94.9,94.9,94.9,10140000.0,0.0,0.0,42.1
A1-01534,A1,46784706,16,16,1,8,2,2,0,74.5,74.5,59.3,10140000.0,0.0,0.0,51.9
A1-01537,A1,46423892,1,3,1,3,1,0,1,72.8,177.0,72.8,10140000.0,0.0,0.0,9.3
A1-01538,A1,34637995,12,12,1,12,1,1,0,92.9,53.9,92.9,10140000.0,0.0,0.0,55.1
A1-01540,A1,80977089,6,8,1,8,1,0,6,93.7,80.3,80.3,10140000.0,0.0,0.0,35.8
A1-01541,A1,55872560,2,2,1,2,1,1,0,91.6,235.3,114.2,10140000.0,0.0,0.0,48.5
A1-01542,A1,17887608,1,8,2,4,1,0,1,46.9,144.0,106.3,10140000.0,0.0,0.0,7.1
A1-01543,A1,76097720,1,1,1,1,1,1,0,111.1,444.6,111.1,10140000.0,0.0,0.0,54.1
A1-01546,A1,62426051,1,9,1,3,3,0,1,109.8,187.7,41.0,10140000.0,0.0,0.0,8.3
A1-01547,A1,48278183,1,8,1,4,2,0,1,78.6,161.3,62.6,10140000.0,0.0,0.0,7.8
A1-01549,A1,26613318,4,10,2,5,1,0,4,40.3,126.8,121.6,10140000.0,0.0,0.0,24.5
A1-01554,A1,96617243,1,2,1,2,1,0,1,78.1,248.1,87.7,10140000.0,0.0,0.0,16.8
A1-01556,A1,68455337,3,3,1,3,1,1,0,79.5,212.5,116.1,10140000.0,0.0,0.0,58.0
A1-01558,A1,91113371,1,1,1,1,1,1,0,97.7,472.2,118.1,10140000.0,0.0,0.0,53.7
A1-01561,A1,92067438,9,9,1,9,1,1,0,67.8,67.8,67.8,10140000.0,0.0,0.0,27.7
A1-01564,A1,51123740,1,9,1,9,1,0,1,102.6,71.2,102.6,10140000.0,0.0,0.0,7.4
A1-01567,A1,87848210,1,9,1,9,1,0,1,65.5,65.5,122.2,10140000.0,0.0,0.0,5.2
A1-01571,A1,74366579,4,4,1,4,1,1,0,113.4,162.5,114.5,10140000.0,0.0,0.0,83.2
A1-01574,A1,56007614,1,8,1,8,1,0,1,91.3,72.4,72.4,10140000.0,0.0,0.0,4.7
A1-01579,A1,21085466,3,3,1,3,1,1,0,104.3,162.8,104.3,10140000.0,0.0,0.0,52.4
A1-01580,A1,84170371,11,68,2,17,2,0,11,54.6,38.0,54.6,10140000.0,0.0,0.0,12.3
A1-01587,A1,14479933,1,13,1,13,1,0,1,104.6,49.1,104.6,10140000.0,0.0,0.0,5.3
A1-01588,A1,36065878,4,6,1,6,1,0,4,93.4,93.4,93.4,10140000.0,0.0,0.0,32.1
A1-01594,A1,36488102,2,2,1,2,1,1,0,94.1,220.8,94.1,10140000.0,0.0,0.0,38.6
A1-01602,A1,49901446,3,3,1,3,1,1,0,108.0,207.1,113.4,10140000.0,0.0,0.0,75.0
A1-01604,A1,72277066,3,3,1,3,1,1,0,83.5,163.2,83.5,10140000.0,0.0,0.0,33.7
A1-01607,A1,46784706,16,16,1,8,2,2,0,74.5,74.5,59.3,10140000.0,0.0,0.0,51.9
A1-01609,A1,41355569,2,2,1,2,1,1,0,105.2,249.2,118.2,10140000.0,0.0,0.0,61.1
A1-01626,A1,67005740,1,1,1,1,1,1,0,92.9,371.8,92.9,10140000.0,0.0,0.0,31.6
A1-01629,A1,11414623,2,2,2,1,1,1,0,55.6,347.8,87.6,10140000.0,0.0,0.0,33.4
A1-01632,A1,61011485,3,7,1,7,1,0,3,102.0,81.4,102.0,10140000.0,0.0,0.0,25.1
A1-01635,A1,11969212,6,6,1,6,1,1,0,100.2,100.2,100.2,10140000.0,0.0,0.0,59.5
A1-01637,A1,13997098,3,8,1,8,1,0,3,109.7,79.5,126.4,10140000.0,0.0,0.0,32.6
A1-01639,A1,70607388,1,1,1,1,1,1,0,113.4,441.7,113.4,10140000.0,0.0,0.0,56.0
A1-01640,A1,28667394,3,7,1,7,1,0,3,83.7,83.7,83.7,10140000.0,0.0,0.0,17.3
A1-01641,A1,91113371,1,1,1,1,1,1,0,97.7,472.2,118.1,10140000.0,0.0,0.0,53.7
A1-01645,A1,17635673,8,52,2,13,2,0,8,48.2,48.2,48.2,10140000.0,0.0,0.0,8.8
A1-01646,A1,43151378,2,44,2,11,2,0,2,56.2,56.2,56.2,10140000.0,0.0,0.0,3.5
A1-01661,A1,80694819,1,8,1,8,1,0,1,73.7,73.7,73.7,10140000.0,0.0,0.0,3.9
A1-01669,A1,64922385,1,5,1,5,1,0,1,91.8,121.4,121.4,10140000.0,0.0,0.0,13.3
A1-01672,A1,80461821,8,8,1,8,1,1,0,91.8,79.7,88.3,10140000.0,0.0,0.0,51.0
